Fx_mean,Fx_std,Fx_rms,Fx_peak,Fx_crest_factor,Fx_dominant_frequency_hz,Fx_spectral_centroid_hz,Fx_bandpower_low,Fx_bandpower_mid,Fx_bandpower_high,Fy_mean,Fy_std,Fy_rms,Fy_peak,Fy_crest_factor,Fy_dominant_frequency_hz,Fy_spectral_centroid_hz,Fy_bandpower_low,Fy_bandpower_mid,Fy_bandpower_high,Fz_mean,Fz_std,Fz_rms,Fz_peak,Fz_crest_factor,Fz_dominant_frequency_hz,Fz_spectral_centroid_hz,Fz_bandpower_low,Fz_bandpower_mid,Fz_bandpower_high,Mz_mean,Mz_std,Mz_rms,Mz_peak,Mz_crest_factor,Mz_dominant_frequency_hz,Mz_spectral_centroid_hz,Mz_bandpower_low,Mz_bandpower_mid,Mz_bandpower_high,F_resultant_mean,F_resultant_std,F_resultant_rms,F_resultant_peak,F_resultant_crest_factor,F_resultant_dominant_frequency_hz,F_resultant_spectral_centroid_hz,F_resultant_bandpower_low,F_resultant_bandpower_mid,F_resultant_bandpower_high,specific_energy_proxy,force_torque_corr,run_id,specimen_id,sampling_rate_hz,analysis_window_seconds,nominal_process_seconds,target_class,property_value,process_quality,microscopy_target_class,microscopy_property_value,microscopy_magnification,batch_id,property_delta_abs
41.0080326128006,2.479579278617988,41.08292896290951,49.10110855102539,1.195170592519215,123.0,4643.512835873236,45541.615743831855,5109.97198913145,9449.982522441596,25.42247711362839,1.802457390108443,25.486294262526982,30.85488510131836,1.2106461921647402,165.0,4719.325472117872,21780.095103366253,3215.255409760727,6502.268601648881,55.37209312877655,3.1317800432779,55.46058730036472,67.3570785522461,1.2145035209860306,86.0,4690.21016268263,73457.57074255237,7728.400438378644,14622.84871727348,0.3619304308280349,0.0306178566121669,0.3632231957115213,0.4587271511554718,1.262934626894813,123.0,4656.432976275285,7.262212124359245,0.4402926672458585,1.4448944630502032,73.50426149616241,3.218467745619163,73.57468989214848,85.76422882080078,1.1656757092217538,1.0,4539.908274860576,82316.5149829313,7328.616494290237,12070.639537159564,26.6488094329834,0.4605210205047966,grinding_specimen_010,specimen_010,20000,1.0,20.0,grain,0.2083875,pass,grain,0.2083875,500.0,batch_5,0.0
40.9926429391861,2.481111343866805,41.06765988755956,48.77074813842773,1.1875706644098716,124.0,4743.767121659507,45320.50329584527,5476.1985642920745,9359.62396674176,25.407833399105076,1.813941673181204,25.472502476796084,31.85281753540039,1.2504785332503705,167.0,4738.850510496508,22140.151803712462,3259.466300755057,6516.966847991961,55.32851013717652,3.119627270941781,55.416388445199566,65.92066192626953,1.1895517513101288,87.0,4662.647890554433,73287.54902561886,7323.968430386373,14448.821111176532,0.3619585569396615,0.0307317011363606,0.3632608352087749,0.4603271186351776,1.267208226206429,124.0,4784.75132072504,7.3081428991158335,0.4445108467902683,1.4536826931413969,73.45795926647186,3.210202799539031,73.52807070506344,83.86795043945312,1.140624929162974,1.0,4543.739960594086,82596.08374837572,6925.511936127433,11742.832895888858,26.634544372558597,0.4643052550519966,grinding_specimen_011,specimen_011,20000,1.0,20.0,grain,0.2072125,pass,grain,0.2072125,1000.0,batch_0,0.0
41.200603774261474,2.4928361066886944,41.27594921038764,49.12765884399414,1.190224810908298,123.0,4648.526158593973,45821.770320675096,5419.92736525169,9487.847243612818,25.550991760349277,1.8227547974156568,25.615925027001044,31.7812557220459,1.240683507956326,165.0,4708.858357222707,22512.231695473896,3137.97089898872,6565.685315160068,55.63738417625427,3.1381671625156877,55.72581637908952,66.33683776855469,1.1904148216919948,86.0,4706.259862400755,74153.69949220313,7376.502582065509,14660.80556546161,0.362115970942378,0.0307093230360846,0.3634157934554795,0.4556553661823272,1.2538127797083414,123.0,4665.235973149054,7.296735021672067,0.4282538027917149,1.4778304109920015,73.85694113254547,3.224662945102605,73.9273035120706,83.9936752319336,1.1361658175212546,1.0,4553.146391530263,83365.65548684192,6951.8204236296815,11878.99862858868,26.790346145629883,0.4601537718296976,grinding_specimen_012,specimen_012,20000,1.0,20.0,grain,0.2241875,pass,grain,0.2241875,200.0,batch_1,0.0
41.05243538150788,2.4799134228122224,41.12727101738607,48.87522888183594,1.1883897879140706,125.0,4775.580975488194,45136.9259071342,5337.344396133508,9576.83630452602,25.45820413427353,1.8021413573182472,25.521909631022883,31.719497680664062,1.2428340253233938,169.0,4774.718628076703,21812.248626859586,3276.283255038871,6409.806090896539,55.41768548183441,3.1417818250524148,55.50667218632144,65.28031921386719,1.1760805799118736,88.0,4616.715998855838,74180.27422323126,7629.904283805095,14673.07159291097,0.3621575446784496,0.0308896603952636,0.3634725000421049,0.4601218402385711,1.2659055091795677,125.0,4785.318317107199,7.3895857658403665,0.4576433501444136,1.4711972957575636,73.57544579563141,3.234923127752157,73.64652708490985,84.71574401855469,1.1503019541014163,1.0,4553.551864529756,83495.31117118079,7216.170436326353,12060.096894617209,26.69243049621582,0.4656389619858052,grinding_specimen_013,specimen_013,20000,1.0,20.0,grain,0.2128625,pass,grain,0.2128625,500.0,batch_2,0.0
41.29901903705597,2.490817622610898,41.37406368550496,49.26206588745117,1.1906508933206312,123.0,4749.463445435665,45860.0886231198,5307.621254733,9479.05829553646,25.60493471889496,1.81204977687446,25.668973613152964,32.29634475708008,1.2581860593183671,166.0,4797.164211624272,22232.99511037342,3241.2322692314806,6391.505156230491,55.78587275981903,3.1323939711357154,55.87374599545949,65.04668426513672,1.1641726021094532,86.0,4774.9059370375,73859.71500921049,7524.527492539687,14541.389059188772,0.3620906375721097,0.0304989197698486,0.3633728304709979,0.4530863463878631,1.2468910947485536,123.0,4780.863320556681,7.152958923664545,0.4560525782029136,1.468927261023577,74.04164401912689,3.2279708381078898,74.11197504308453,84.15959167480469,1.1355734565956317,1.0,4647.429047167355,83423.12957652783,7067.58127025945,11945.621381501524,26.855125427246094,0.4605533824354251,grinding_specimen_014,specimen_014,20000,1.0,20.0,grain,0.2317375,pass,grain,0.2317375,200.0,batch_3,0.0
41.44232364654541,2.493492409639121,41.51726982379676,49.141727447509766,1.1836454481730598,125.0,4718.2728717681175,46118.613486488735,5369.776943173901,9313.426033474934,25.69566553440094,1.807793603091852,25.75917981938051,31.53726577758789,1.2243117210533274,169.0,4695.435550792692,22156.68278211773,3124.078157633666,6438.070176085782,55.96663247680664,3.1320437673613326,56.054202776907054,65.7092056274414,1.172244049013787,87.0,4646.69992659948,73569.30625941722,7439.111024847941,14788.67650595808,0.3619963670611381,0.0308652523771094,0.3633098313695418,0.4600034654140472,1.2661464835124516,125.0,4751.272158363561,7.40066074971888,0.4438811624323051,1.4493199252750932,74.2888221189499,3.2347486262579004,74.35921389105762,84.71932983398438,1.1393252483559762,1.0,4535.987033188748,84021.49527122821,6639.112794795933,12117.13034375862,26.93827438354492,0.4606832392527457,grinding_specimen_015,specimen_015,20000,1.0,20.0,grain,0.24105,pass,grain,0.24105000000000001,500.0,batch_4,2.7755575615628914e-17
41.46868718204498,2.477939673747908,41.54265520677555,49.42528533935547,1.1897478650159623,123.0,4645.079154804603,45131.300487282446,5204.0573020899965,9614.011730856011,25.699783306598665,1.798217931610292,25.762617292031727,32.21706771850586,1.2505355086135006,167.0,4700.992508340038,21723.33042094867,3139.69543669213,6522.944309913568,55.96793543987274,3.135778222216536,56.0557124873165,66.02384948730469,1.1778255338783472,86.0,4631.405416884789,73776.50978589106,7483.852078728651,14867.096274536198,0.3621900531217455,0.0305927115796694,0.3634797774046442,0.4657522439956665,1.2813704446538363,123.0,4628.277879103604,7.252884023652363,0.4485582885474758,1.4382271516840563,74.30547730350494,3.2316547230779005,74.37571881703653,84.06090545654297,1.1302197382902863,1.0,4491.5137568647215,83389.1458724176,6898.104539381924,12320.258463127766,26.958009719848636,0.4582493164826947,grinding_specimen_016,specimen_016,20000,1.0,20.0,grain,0.2418,pass,grain,0.24180000000000001,500.0,batch_5,2.7755575615628914e-17
40.99537330570221,2.481174937386663,41.070389108745935,48.593692779541016,1.1831807254339597,122.0,4709.281379803917,45606.187283255626,5210.525723135185,9312.663896865222,25.41045629262924,1.8134860669082649,25.47508627491753,31.426549911499023,1.2336189786505745,165.0,4862.109369986138,22290.562080007265,3145.73442880697,6426.339243526953,55.34784599742889,3.1284912831511726,55.43619317976171,65.0971908569336,1.174272386378415,86.0,4625.621776967373,73932.45849666286,7593.235716627155,14129.240125090602,0.3621245058581233,0.0308707626526898,0.3634379750793093,0.4533555507659912,1.2474083113275658,122.0,4700.070965966651,7.3774042392518036,0.465217053515759,1.4567418528184228,73.47532052555084,3.210244138728952,73.5454172179523,83.97662353515625,1.141833532418356,1.0,4510.0727349419085,82945.68680022265,6782.793756402508,11522.802558832776,26.653106689453125,0.4631003318700575,grinding_specimen_017,specimen_017,20000,1.0,20.0,grain,0.208,pass,grain,0.208,1000.0,batch_0,0.0
41.05115861148834,2.4853194933462617,41.12632291282045,48.77767562866211,1.1860451451509777,122.0,4689.152503526825,45756.11580506078,5334.530411241567,9274.249287580047,25.44246937608719,1.811844840471277,25.50690160876222,31.80595970153809,1.2469550472806932,165.0,4849.269625778901,22153.587873483742,3199.084397186005,6457.051967660274,55.42989799499512,3.1156398656330904,55.5173919011681,64.79253387451172,1.1670673217116394,86.0,4648.600008597749,72962.44143714091,7146.044607992679,14683.241112695476,0.3623184066414833,0.0309766223919105,0.3636401778214754,0.4547832310199737,1.2506407673225917,122.0,4673.920164091471,7.454559676723624,0.4526656970867309,1.4750334292647815,73.57884660301208,3.2110127389887766,73.64887826871181,84.5468521118164,1.1479720275350669,1.0,4532.259408212227,82370.47832038981,6846.7809458794745,12060.669394670058,26.704837799072266,0.4611276832924086,grinding_specimen_018,specimen_018,20000,1.0,20.0,grain,0.2130625,pass,grain,0.2130625,1000.0,batch_1,0.0
41.26110723896026,2.489586326117336,41.33614653859464,49.3984375,1.1950421516402787,123.0,4692.414502873759,45999.399261149934,5354.268698482606,9188.269397373318,25.57746954011917,1.8024802992809863,25.640902544665234,30.89871025085449,1.2050554849631523,166.0,4713.778154213774,21685.035176054625,3307.0258485321697,6475.217664466777,55.70384271240234,3.12625470127736,55.79150079882525,65.37252807617188,1.1717291548025244,86.0,4682.1643052652,73395.34554717074,7392.184288386671,14725.156635191932,0.3620568989142775,0.030721929276385,0.3633579983843573,0.4666019678115845,1.2841384251517602,123.0,4708.750141239937,7.31020494334105,0.44187180574634,1.46924724909919,73.94824068908692,3.237614805436048,74.01908166574015,84.88684844970703,1.1468238532469803,1.0,4561.248685106687,83845.35162219689,6904.972383831662,12219.454579249525,26.81950569152832,0.4628157797751594,grinding_specimen_019,specimen_019,20000,1.0,20.0,grain,0.2278,pass,grain,0.2278,500.0,batch_2,0.0
40.86113143024445,2.4775709857167114,40.936174952589006,48.45438766479492,1.18365694207906,122.0,4780.672940674847,45710.59286874735,5233.39256788361,9114.710824632271,25.340105811786653,1.8062354900356496,25.404398225464973,31.20037078857422,1.2281483903562591,165.0,4742.955153550968,21841.49807429528,3235.1369511207927,6590.877442379022,55.18687692222595,3.139058734832637,55.27608048848656,65.25187683105469,1.180472208854352,85.0,4636.882223395707,74183.25306600213,7242.971279567511,14849.184156232915,0.3619510659709573,0.0305927648757041,0.3632416432903204,0.4531142115592956,1.2474181304073242,122.0,4832.39438623858,7.221973813876943,0.4392761175479256,1.4686660915208782,73.25427518959046,3.226470190315887,73.32529538598017,83.38621520996094,1.137209400535254,1.0,4555.189315939081,83368.93333661913,6936.387163996246,11997.23493217406,26.559650421142575,0.4577655120403653,grinding_specimen_020,specimen_020,20000,1.0,20.0,grain,0.1992125,pass,grain,0.1992125,1000.0,batch_3,0.0
40.75606713619232,2.478017115074013,40.831330828573485,48.15829849243164,1.1794447429259591,125.0,4625.479714433599,45338.66361897325,5302.976452903152,9322.41202113158,25.268971065330504,1.8005545152890745,25.333039597786883,31.12447166442871,1.2286118112390971,168.0,4819.705227893949,21736.26797171514,3238.261338961887,6452.254858384431,55.02388729534149,3.1369702112987143,55.1132357532836,64.5816650390625,1.1717995533444028,87.0,4736.431818022426,73884.34410450565,7600.092258693335,14636.454990093798,0.3622082548335195,0.0307358289704221,0.3635099875547339,0.4520126581192016,1.243466957152427,125.0,4652.152224311764,7.271396756175241,0.4645103083251047,1.4700127651583408,73.04863872203826,3.213348430535308,73.11928081757159,83.24578857421875,1.138492989036807,1.0,4593.134761319817,82652.58300631506,6883.807999549653,11843.65927923097,26.504627227783203,0.463802890851763,grinding_specimen_021,specimen_021,20000,1.0,20.0,grain,0.1914375,pass,grain,0.1914375,1000.0,batch_4,0.0
41.42550405979157,2.487679134900962,41.50013173576717,48.52241134643555,1.1692110197475871,124.0,4601.588650695425,45531.14743582769,5607.0842488723565,9339.161946760294,25.68965867204666,1.8253280199007784,25.75442457261465,31.825014114379883,1.235710548478736,167.0,4742.745941549423,22575.11095941679,3302.1975201432915,6498.312803659037,55.94938575305939,3.137022957320847,56.03726152462665,66.31829833984375,1.1834678664784306,1.0,4608.399780436139,73846.37377108732,7726.05536827119,14635.064881959594,0.3620630174264311,0.0308445123118455,0.3633744797418879,0.4496991038322449,1.2375638051182762,124.0,4630.526752624908,7.362650685046156,0.4502450468439813,1.4817398690487684,74.26464067325593,3.2386949935620755,74.33522717789421,84.03311920166016,1.130461591252793,1.0,4472.361311319512,83719.85888334425,7225.921477856862,12158.739204282776,26.934375762939453,0.4594379715196579,grinding_specimen_022,specimen_022,20000,1.0,20.0,grain,0.2400499999999999,pass,grain,0.24004999999999999,200.0,batch_5,8.326672684688674e-17
41.23918171920776,2.4778396584898164,41.3135546551374,48.9747314453125,1.1854397873561435,122.0,4615.611691004036,45412.698222637286,5296.839238952917,9329.806607427348,25.575119343566893,1.8042801575127356,25.63868476198582,31.169849395751957,1.215735116099525,165.0,4740.612040044975,21808.503900293497,3228.875639000364,6468.775883721359,55.67445608158111,3.141783716844381,55.76303313937768,65.17499542236328,1.1687849773067536,86.0,4634.611802270716,74145.90445454138,7710.957890723211,14546.409225006735,0.3620055842667818,0.0308457332015446,0.3633173575499455,0.4526770710945129,1.2459549803707992,122.0,4650.546444759695,7.359270326413034,0.4494663119753125,1.477296094685561,73.91351685352325,3.234168514537065,73.98424034641762,84.83089447021484,1.1466076298548145,1.0,4484.212576475537,83999.51925970314,7095.634513962242,11679.787632549886,26.80356216430664,0.4656647808651893,grinding_specimen_023,specimen_023,20000,1.0,20.0,grain,0.22695,pass,grain,0.22695,500.0,batch_0,0.0
41.20391109542847,2.485333712240102,41.27879810775951,49.06673812866211,1.1886668308648898,125.0,4732.655230418092,45503.27919682655,5354.864175697279,9434.66513517887,25.55205377178192,1.8098845802140489,25.61607179389009,30.978721618652344,1.2093470797517576,169.0,4689.830647797176,21974.455729578996,3201.249520808205,6552.673042358049,55.637374505424496,3.141173606120301,55.72597611061333,66.77857971191406,1.1983384477530168,87.0,4645.453100831069,74209.78908126855,7455.10703055485,14756.12013348853,0.3620858741819858,0.0308593153948381,0.3633985107685101,0.4543477594852447,1.2502741371295012,125.0,4728.97505154275,7.374052791201588,0.4710072954892619,1.4706597775475294,73.85810674762726,3.2383318134493515,73.92906549712299,84.90015411376953,1.148400206912848,1.0,4535.31150763885,83818.08392886708,6998.487584750913,12233.077461921128,26.78857421875,0.456291721460923,grinding_specimen_024,specimen_024,20000,1.0,20.0,grain,0.223725,pass,grain,0.223725,1000.0,batch_1,0.0
41.46355732002258,2.486843640314609,41.53806660067572,49.41242218017578,1.1895696218892375,124.0,4613.445402298487,45691.85642993992,5451.985032273331,9260.25352226216,25.690952914905548,1.804895204066092,25.754275535793173,31.236146926879883,1.2128528672246297,167.0,4730.211925554797,21841.249718047075,3234.639094284482,6459.1280631698,55.98148939266205,3.113382887036704,56.06799717862255,64.86663055419922,1.156927905727501,1.0,4612.871325544297,72915.59914158637,7372.814573035517,14543.47503277073,0.3620072512418031,0.0307289362499503,0.3633091211003372,0.4587042331695556,1.2625728519567572,124.0,4630.514049866412,7.327546755851536,0.4423758191451045,1.4570054423971472,74.30995241413116,3.216358604840345,74.37952668890391,83.7848129272461,1.1264499339674514,1.0,4472.036579380973,82808.2784304779,7103.088258955549,11794.723269109085,26.94694709777832,0.4675073996391786,grinding_specimen_025,specimen_025,20000,1.0,20.0,grain,0.2427,pass,grain,0.2427,200.0,batch_2,0.0
41.51117978382111,2.492303058104807,41.585930572468335,49.31502532958984,1.1858584057329835,127.0,4704.536592324186,45798.89562749655,5293.296326798367,9606.276558676896,25.73394320077896,1.8004109089086928,25.796846941086333,32.097938537597656,1.2442582076368276,172.0,4749.459913901027,21687.628458434447,3202.7772412746926,6531.861777142908,56.04297386684418,3.1540410256399727,56.13165679570842,66.1225357055664,1.1779900947199875,89.0,4753.245362992857,74985.93725383474,7459.795519256806,14873.850148250584,0.362084647756815,0.0306518075154495,0.3633797262439677,0.4573971331119537,1.2587304686471807,127.0,4716.6000318208025,7.258549309691525,0.451910433602623,1.4695233011812854,74.39820330295562,3.2461017862787926,74.46898570220223,84.26984405517578,1.1316099348011357,1.0,4623.360388180579,84585.19926197181,6853.714120761344,12221.989187623543,26.98461532592773,0.4640127057432866,grinding_specimen_026,specimen_026,20000,1.0,20.0,grain,0.246375,pass,grain,0.246375,200.0,batch_3,0.0
